segment_id,country,posted_speed_limit_kph,operating_speed_kph,road_type,area_type,sample_size,weighted_sample,percent_over_limit,ranked_percentile,speed_gap_kph,source_name,source_streetimagelink,source_analysis_status,pedestrian_presence,cyclist_presence,ptw_presence,urban_flag,intersection_density_flag,roadside_activity_flag,non_separated_traffic_flag,data_quality_flag,score_eligible_flag,context_only_flag,safe_system_reference_speed_kph,speed_limit_gap_score,operating_speed_score,vru_exposure_score,context_score,uncertainty_penalty,speed_safety_score,priority_label
1036,Maharashtra,55.0,73.5,arterial,rural,347.0,6947.420845880998,0.5828530259365994,0.25835411471321695,18.5,,"77.8423365,19.566954,77.8787376,19.7225884",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,38.33333333333333,100.0,85.0,0.0,80.29166666666666,aligned
1037,Maharashtra,30.0,53.8,arterial,rural,3951.7,6951.879040421601,0.766682693524306,0.2586034912718205,23.8,,"74.3645264,20.9902307,74.3482377,20.9939997",Valid,0,0,0,0,0,0,1,1,1,1,50.0,100.0,20.66666666666667,100.0,85.0,0.0,81.13333333333333,aligned
1039,Maharashtra,55.0,38.5,primary,rural,2080.5,7006.775310280501,0.0,0.25910224438902746,-16.5,,"73.7545656,20.5365161,73.7771366,20.5490401",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,82.0,0.0,92.025,aligned
1040,Maharashtra,55.0,64.16666666666667,secondary,rural,731.0,7013.142927794,0.3372093023255814,0.2593516209476309,9.166666666666671,,"76.1902152,17.5146685,76.111523,17.4829042",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,69.44444444444443,100.0,75.0,0.0,84.51388888888889,aligned
1041,Maharashtra,55.0,51.5,primary,rural,330.0,7025.03647164,0.09393939393939393,0.2596009975062344,-3.5,,"76.2457344,18.4032227,76.2979656,18.5326237",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,82.0,0.0,92.025,aligned
1042,Maharashtra,55.0,47.25,secondary,rural,534.0,7036.215184086001,0.0,0.2598503740648379,-7.75,,"73.2525262,17.8287396,73.2862487,17.7533418",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,75.0,0.0,90.625,aligned
1043,Maharashtra,55.0,58.25,secondary,rural,501.75,7036.262736486749,0.2311908320876931,0.2600997506234414,3.25,,"75.7943095,17.8437118,75.8205973,17.7357404",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,89.16666666666667,100.0,75.0,0.0,88.45833333333333,aligned
1044,Maharashtra,55.0,50.5,secondary,rural,364.25,7041.742941805251,0.07000686341798215,0.2603491271820449,-4.5,,"79.0272727,20.7715705,79.1008402,20.9119513",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,75.0,0.0,90.625,aligned
1045,Maharashtra,55.0,59.5,secondary,rural,1814.5,7044.375594464999,0.275282446955084,0.26059850374064836,4.5,,"74.5483249,16.7599551,74.5428651,16.727735",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,85.0,100.0,75.0,0.0,87.625,aligned
1046,Maharashtra,55.0,28.5,primary,rural,231.5,7050.88350704,0.0,0.2608478802992519,-26.5,,"74.9966323,21.4707911,74.7708824,21.5829575",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,82.0,0.0,92.025,aligned
1047,Maharashtra,55.0,33.25,primary,rural,546.0,7063.73927805,0.0,0.26109725685785534,-21.75,,"77.5150597,21.2470325,77.4131344,21.2564423",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,82.0,0.0,92.025,aligned
1048,Maharashtra,55.0,44.625,secondary,rural,693.625,7070.085663732749,0.016939989187240944,0.26134663341645886,-10.375,,"78.9432257,20.9144008,78.8549738,20.9344819",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,75.0,0.0,90.625,aligned
1049,Maharashtra,55.0,71.66666666666667,secondary,rural,1212.1666666666667,7099.677510347333,0.5792657775333425,0.2615960099750623,16.66666666666667,Lakhandur Road,"79.7257211,20.8098304,79.7563747,20.7751036",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,44.44444444444443,100.0,75.0,0.0,79.51388888888889,aligned
1050,Maharashtra,45.0,72.5,arterial,urban,2543.5,7100.697020525499,0.7878907017888735,0.26184538653366585,27.5,,"78.9447887,20.9275947,78.9527428,20.9509971",Valid,0,0,1,1,1,0,1,1,1,1,30.0,62.5,8.333333333333329,77.5,50.0,0.0,52.916666666666664,review
1051,Maharashtra,55.0,49.0,arterial,rural,532.5,7165.38267312,0.07042253521126761,0.2620947630922693,-6.0,,"76.4260168,19.247045,76.4094954,19.1285628",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,85.0,0.0,92.625,aligned
1052,Maharashtra,55.0,63.166666666666664,secondary,rural,734.3333333333334,7189.904882097002,0.38765320018157057,0.26234413965087283,8.166666666666664,,"76.1300535,20.2566495,76.0551743,20.2206227",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,72.77777777777779,100.0,75.0,0.0,85.18055555555556,aligned
1054,Maharashtra,55.0,39.666666666666664,primary,urban,8546.5,7202.683876347,0.015776438698102538,0.2628428927680798,-15.333333333333336,Sangli - Kavathe Mahankal - Jath Road,"74.5805593,16.8701994,74.5823791,16.8775999",Valid,1,0,1,1,1,1,1,1,1,1,30.0,37.5,100.0,55.0,47.0,0.0,56.275,monitor
1055,Maharashtra,55.0,62.0,primary,urban,3610.5,7224.187298853,0.30009693948206617,0.2630922693266833,7.0,,"78.1407873,20.3858151,78.15047,20.3711693",Valid,1,0,1,1,1,1,1,1,1,1,30.0,37.5,76.66666666666666,55.0,47.0,0.0,51.60833333333333,review
1056,Maharashtra,55.0,47.0,secondary,rural,1222.5,7250.591265,0.03619631901840491,0.2633416458852868,-8.0,,"74.1805603,18.6099759,74.2333314,18.6192643",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,75.0,0.0,90.625,aligned
1057,Maharashtra,55.0,54.0,secondary,rural,1897.0,7258.060029514,0.13257775434897207,0.26359102244389027,-1.0,,"74.4799861,16.7177596,74.5132388,16.7202929",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,75.0,0.0,90.625,aligned
1058,Maharashtra,55.0,45.0,secondary,rural,698.0,7262.584300464,0.0,0.2638403990024938,-10.0,NH04 to Jambhavali,"73.5175775,18.8111222,73.4452155,18.8554475",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,75.0,0.0,90.625,aligned
1059,Maharashtra,55.0,57.5,primary,rural,442.0,7262.990954544,0.2330316742081448,0.26408977556109725,2.5,,"78.6672432,20.740156,78.8198478,20.729884",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,91.66666666666667,100.0,82.0,0.0,90.35833333333333,aligned
1060,Maharashtra,55.0,80.75,primary,rural,973.625,7312.852026468375,0.8800873026062396,0.26433915211970077,25.75,,"78.5285863,20.4155757,78.5871833,20.4239325",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,14.166666666666657,100.0,82.0,0.0,74.85833333333333,monitor
1061,Maharashtra,55.0,78.5,secondary,rural,741.0,7314.52850778,0.8387314439946019,0.26458852867830424,23.5,Vadjal Mayani Rod,"74.5861146,17.5031207,74.5230331,17.5635973",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,21.666666666666657,100.0,75.0,0.0,74.95833333333333,monitor
1063,Maharashtra,55.0,36.05,secondary,rural,1029.2,7330.718000559599,0.0,0.2650872817955112,-18.95,,"74.4116337,19.9051091,74.349522,19.8938118",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,75.0,0.0,90.625,aligned
1064,Maharashtra,45.0,24.333333333333332,secondary,rural,809.6666666666666,7335.861649027332,0.0,0.26533665835411474,-20.666666666666668,,"73.1208154,18.435384,73.1661234,18.4259905",Valid,0,0,0,0,0,0,1,1,1,1,50.0,100.0,100.0,100.0,75.0,0.0,95.0,aligned
1065,Maharashtra,20.0,38.0,arterial,urban,10359.0,7337.372951717999,0.8249509283392863,0.2655860349127182,18.0,,"74.7680346,20.9023363,74.7747559,20.9031638",Valid,0,0,1,1,1,0,1,1,1,1,30.0,100.0,40.0,77.5,50.0,0.0,72.375,monitor
1066,Maharashtra,55.0,60.5,primary,rural,271.0,7356.175879782001,0.35793357933579334,0.26583541147132167,5.5,,"77.7484817,21.2380064,77.8666167,21.0683327",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,81.66666666666666,100.0,82.0,0.0,88.35833333333333,aligned
1067,Maharashtra,45.0,39.0,secondary,urban,11915.0,7382.014815789999,0.06252622744439781,0.2660847880299252,-6.0,Station Road,"74.4593982,16.6884897,74.4610682,16.6831956",Valid,1,1,1,1,1,1,1,1,1,1,30.0,62.5,100.0,32.5,40.0,0.0,58.0,monitor
1068,Maharashtra,55.0,37.666666666666664,secondary,rural,1117.3333333333333,7396.946097258665,0.0,0.26633416458852865,-17.333333333333336,Shirur Anantpal Main Road,"76.7990554,18.3334165,76.8573612,18.3431626",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,75.0,0.0,90.625,aligned
1069,Maharashtra,55.0,58.0,primary,rural,8420.75,7451.740589237751,0.20203069797820858,0.2665835411471322,3.0,,"74.5117515,20.5331332,74.5201715,20.5341282",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,90.0,100.0,82.0,0.0,90.025,aligned
1071,Maharashtra,45.0,66.5,secondary,rural,1444.125,7470.512934208874,0.7282091231714706,0.26708229426433916,21.5,,"76.0117275,20.2007756,76.0551743,20.2206227",Valid,0,0,0,0,0,0,1,1,1,1,50.0,100.0,28.33333333333333,100.0,75.0,0.0,80.66666666666666,aligned
1072,Maharashtra,55.0,53.0,secondary,rural,2163.0,7479.745771764,0.09986130374479889,0.2673316708229426,-2.0,Kurundwad Ichalkaranji Road,"74.5119203,16.6920447,74.5427303,16.6828128",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,75.0,0.0,90.625,aligned
1073,Maharashtra,55.0,33.2,arterial,rural,3940.2,7483.398958945802,0.0,0.26758104738154614,-21.8,Ahmedpur - Gangakhed Road,"76.7488523,18.9663652,76.7625372,18.969711",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,85.0,0.0,92.625,aligned
1074,Maharashtra,55.0,29.0,secondary,rural,1909.5,7498.7489544285,0.004189578423671118,0.2678304239401496,-26.0,,"74.9445892,20.8710138,74.937625,20.838086",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,75.0,0.0,90.625,aligned
1075,Maharashtra,55.0,69.5,secondary,rural,900.0,7542.2178441,0.5377777777777778,0.26807980049875313,14.5,,"75.5350322,17.7075093,75.608022,17.6800926",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,51.666666666666664,100.0,75.0,0.0,80.95833333333333,aligned
1076,Maharashtra,55.0,44.5,secondary,rural,745.8333333333334,7557.951006270834,0.012737430167597765,0.2683291770573566,-10.5,,"74.0519468,16.779056,74.1259518,16.7575141",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,75.0,0.0,90.625,aligned
1077,Maharashtra,55.0,73.0,secondary,rural,605.5,7563.431058515499,0.5383980181668043,0.2685785536159601,18.0,,"74.3991969,20.1180619,74.5142084,20.1081985",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,40.0,100.0,75.0,0.0,78.625,aligned
1078,Maharashtra,55.0,48.5,primary,rural,1272.5,7571.410780155001,0.07229862475442043,0.2688279301745636,-6.5,,"75.9479269,17.6888115,75.9326977,17.7350291",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,82.0,0.0,92.025,aligned
1079,Maharashtra,55.0,75.5,primary,rural,642.5,7578.7642600575,0.7198443579766537,0.2690773067331671,20.5,,"78.1518025,20.2658362,78.1471885,20.1650273",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,31.666666666666657,100.0,82.0,0.0,78.35833333333333,aligned
1080,Maharashtra,55.0,56.333333333333336,primary,rural,365.0,7609.288894774998,0.18310502283105023,0.26932668329177056,1.3333333333333357,,"79.1759123,19.7368598,79.3198932,19.6461666",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,95.55555555555554,100.0,82.0,0.0,91.13611111111112,aligned
1081,Maharashtra,55.0,30.5,primary,rural,234.0,7626.8267920260005,0.0,0.2695760598503741,-24.5,State Highway 1,"75.1980097,21.3128897,74.9988844,21.475687",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,82.0,0.0,92.025,aligned
1083,Maharashtra,45.0,54.5,arterial,urban,11140.0,7655.95332528,0.3748204667863555,0.27007481296758107,9.5,,"75.9197183,19.8505949,75.920513,19.8444315",Valid,0,0,1,1,1,0,1,1,1,1,30.0,62.5,68.33333333333333,77.5,50.0,0.0,64.91666666666666,monitor
1084,Maharashtra,55.0,40.0,primary,rural,4661.333333333333,7661.298996341333,0.0,0.27032418952618453,-15.0,,"75.0073775,18.1046341,75.021589,18.1102555",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,82.0,0.0,92.025,aligned
1085,Maharashtra,45.0,30.5,secondary,urban,8034.0,7670.884538304,0.0,0.27057356608478805,-14.5,Pawadewadi Road,"77.2945734,19.1730129,77.2889831,19.1795202",Valid,1,1,1,1,1,1,1,1,1,1,30.0,62.5,100.0,32.5,40.0,0.0,58.0,monitor
1086,Maharashtra,55.0,40.5,secondary,rural,1746.5,7679.7026271245,0.0,0.2708229426433915,-14.5,,"74.5533466,16.6131553,74.5832097,16.5919821",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,75.0,0.0,90.625,aligned
1087,Maharashtra,55.0,42.0,secondary,rural,1870.25,7691.105373719001,0.0,0.27107231920199504,-13.0,,"74.6785541,19.409838,74.6522418,19.393888",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,75.0,0.0,90.625,aligned
1088,Maharashtra,55.0,50.0,secondary,rural,1384.0,7696.026325592001,0.07695086705202313,0.2713216957605985,-5.0,,"75.4036181,17.7043651,75.4543511,17.7157102",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,75.0,0.0,90.625,aligned
1089,Maharashtra,55.0,41.5,primary,rural,530.0,7710.9513916999995,0.0,0.271571072319202,-13.5,,"76.0949565,18.8983905,76.0389143,18.9954883",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,82.0,0.0,92.025,aligned
1090,Maharashtra,55.0,61.5,primary,rural,6428.5,7754.9914874705,0.3133701485572062,0.2718204488778055,6.5,,"75.8075907,18.0473959,75.8014768,18.0560266",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,78.33333333333333,100.0,82.0,0.0,87.69166666666666,aligned
1091,Maharashtra,55.0,55.0,secondary,rural,796.5,7776.793281815999,0.15065913370998116,0.27206982543640895,0.0,,"75.5147193,18.0465218,75.5300412,18.1271402",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,75.0,0.0,90.625,aligned
1092,Maharashtra,55.0,86.5,secondary,rural,3792.5,7778.7632243,0.7410678971654582,0.27231920199501247,31.5,Baramati Songaon Road,"74.7256596,18.033387,74.7437488,18.0271967",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,0.0,100.0,75.0,0.0,70.625,monitor
1093,Maharashtra,55.0,36.0,primary,rural,5313.75,7796.956171046249,0.0,0.27256857855361594,-19.0,,"74.5921201,17.0338023,74.6052575,17.0367711",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,82.0,0.0,92.025,aligned
1094,Maharashtra,55.0,83.5,secondary,rural,1468.25,7800.987789565249,0.8179805891367274,0.27281795511221946,28.5,,"75.1083545,17.9722334,75.0643095,17.9518716",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,5.0,100.0,75.0,0.0,71.625,monitor
1095,Maharashtra,55.0,69.0,primary,rural,2836.0,7830.430837816,0.5,0.2730673316708229,14.0,,"78.2731176,21.4766681,78.2992076,21.4783611",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,53.33333333333333,100.0,82.0,0.0,82.69166666666666,aligned
1096,Maharashtra,55.0,48.0,secondary,urban,4751.0,7849.4050192469995,0.070669332772048,0.27331670822942644,-7.0,,"74.4717826,21.5456509,74.486769,21.5495477",Valid,1,1,1,1,1,1,1,1,1,1,30.0,37.5,100.0,32.5,40.0,0.0,49.25,review
1098,Maharashtra,45.0,51.5,arterial,urban,8639.0,7851.961718617999,0.3462785044565343,0.2738154613466334,6.5,,"77.0951635,18.3926462,77.1035128,18.3935936",Valid,0,0,1,1,1,0,1,1,1,1,30.0,62.5,78.33333333333333,77.5,50.0,0.0,66.91666666666666,monitor
1099,Maharashtra,55.0,45.0,secondary,rural,440.0,7873.82838308,0.0,0.2740648379052369,-10.0,,"74.2597375,19.0455878,74.383097,19.1000147",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,75.0,0.0,90.625,aligned
1100,Maharashtra,45.0,41.75,secondary,urban,11280.5,7930.168882597499,0.08430477372456895,0.2743142144638404,-3.25,,"74.2077287,16.6658885,74.202236,16.6691042",Valid,1,1,1,1,1,1,1,1,1,1,30.0,62.5,100.0,32.5,40.0,0.0,58.0,monitor
1101,Maharashtra,55.0,44.5,secondary,rural,884.5,7931.098162138,0.0,0.2745635910224439,-10.5,,"74.2733444,20.8963522,74.2701197,20.9664314",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,75.0,0.0,90.625,aligned
1102,Maharashtra,55.0,28.75,primary,rural,227.75,7931.372773997249,0.0,0.2748129675810474,-26.25,,"78.6187849,20.450054,78.496669,20.6537183",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,82.0,0.0,92.025,aligned
1103,Maharashtra,55.0,66.83333333333333,primary,rural,2334.0,7952.618755445999,0.42902027992002284,0.27506234413965086,11.833333333333329,,"74.1097853,17.8095565,74.1127012,17.8401667",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,60.55555555555557,100.0,82.0,0.0,84.13611111111112,aligned
1104,Maharashtra,80.0,35.0,primary,rural,288.25,7959.4899277185,0.0,0.2753117206982544,-45.0,,"76.7359179,19.2398417,76.489041,19.2950135",Valid,0,0,0,0,0,0,1,1,1,1,50.0,25.0,100.0,100.0,82.0,0.0,70.15,monitor
1105,Maharashtra,55.0,47.0,secondary,rural,2131.0,7966.180061469,0.041060534960112624,0.27556109725685785,-8.0,,"74.4483235,19.7414517,74.4752139,19.7197345",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,75.0,0.0,90.625,aligned
1106,Maharashtra,55.0,76.0,arterial,urban,2860.5,7972.8317884935,0.5874847054710715,0.27581047381546137,21.0,,"78.9527428,20.9509971,78.9449155,20.9275524",Valid,0,0,1,1,1,0,1,1,1,1,30.0,37.5,30.0,77.5,50.0,0.0,48.5,review
1107,Maharashtra,55.0,83.25,primary,rural,2270.0,7981.3602471,0.811453744493392,0.27605985037406483,28.25,Other District Road 99,"74.7535066,21.0510129,74.7846168,21.0407976",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,5.833333333333329,100.0,82.0,0.0,73.19166666666666,monitor
1108,Maharashtra,55.0,50.0,primary,urban,5878.75,7981.78242671875,0.09538592387837551,0.27630922693266835,-5.0,,"76.0298476,20.0050605,76.0346622,20.0142875",Valid,1,0,1,1,1,1,1,1,1,1,30.0,37.5,100.0,55.0,47.0,0.0,56.275,monitor
1109,Maharashtra,55.0,48.833333333333336,primary,rural,205.83333333333334,7998.509878612501,0.07935222672064778,0.2765586034912718,-6.166666666666664,,"76.056925,19.4028704,75.7226518,19.4572064",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,82.0,0.0,92.025,aligned
1110,Maharashtra,55.0,39.0,secondary,rural,267.5,8001.539078885001,0.0,0.27680798004987534,-16.0,,"73.9691606,19.6465765,73.7679952,19.6933723",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,75.0,0.0,90.625,aligned
1111,Maharashtra,45.0,32.0,secondary,urban,9580.0,8013.1023371,0.0,0.2770573566084788,-13.0,,"77.2903002,19.178866,77.292063,19.1849303",Valid,1,1,1,1,1,1,1,1,1,1,30.0,62.5,100.0,32.5,40.0,0.0,58.0,monitor
1112,Maharashtra,55.0,48.5,secondary,rural,532.5,8021.7574034399995,0.028169014084507043,0.2773067331670823,-6.5,,"75.6738517,18.2356043,75.6009178,18.3278505",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,75.0,0.0,90.625,aligned
1113,Maharashtra,55.0,54.5,primary,urban,11739.5,8055.746270582499,0.14872865113505687,0.2775561097256858,-0.5,,"80.1998269,21.4400081,80.2022114,21.4457684",Valid,1,0,1,1,1,1,1,1,1,1,30.0,37.5,100.0,55.0,47.0,0.0,56.275,monitor
1114,Maharashtra,20.0,65.0,arterial,rural,11462.5,8077.778092562501,0.0,0.27780548628428925,45.0,,"76.162221,21.174296,76.1649947,21.1801053",Valid,0,0,0,0,0,0,1,1,1,1,50.0,100.0,0.0,100.0,85.0,0.0,77.0,aligned
1116,Maharashtra,55.0,30.5,secondary,rural,502.0,8124.457677279999,0.0,0.27830423940149623,-24.5,,"76.4328794,18.3350635,76.3654758,18.450692",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,75.0,0.0,90.625,aligned
1117,Maharashtra,55.0,56.0,primary,urban,8321.5,8148.7295578975,0.1779126359430391,0.27855361596009975,1.0,,"74.5032398,20.5447132,74.5111927,20.5492466",Valid,1,0,1,1,1,1,1,1,1,1,30.0,37.5,96.66666666666667,55.0,47.0,0.0,55.608333333333334,monitor
1118,Maharashtra,55.0,76.0,secondary,rural,8683.0,8155.756769757,0.6622711044569849,0.2788029925187032,21.0,,"74.2239479,17.0457782,74.2289096,17.0527994",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,30.0,100.0,75.0,0.0,76.625,aligned
1119,Maharashtra,55.0,57.5,secondary,rural,1046.6666666666667,8162.258016966666,0.22101910828025478,0.27905236907730674,2.5,,"74.0732084,20.011252,74.1033505,20.0690231",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,91.66666666666667,100.0,75.0,0.0,88.95833333333333,aligned
1120,Maharashtra,45.0,29.5,primary,urban,7976.666666666667,8182.531535063332,0.0,0.2793017456359102,-15.5,,"76.0392195,18.1851133,76.030992,18.1882555",Valid,1,0,1,1,1,1,1,1,1,1,30.0,62.5,100.0,55.0,47.0,0.0,65.025,monitor
1121,Maharashtra,55.0,38.75,primary,rural,261.25,8201.065263435003,0.0,0.2795511221945137,-16.25,,"79.9262365,21.1561352,79.7913956,21.3335807",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,82.0,0.0,92.025,aligned
1122,Maharashtra,55.0,74.0,arterial,rural,5676.0,8224.324766724001,0.3500704721634954,0.2798004987531172,19.0,,"74.9212965,21.3358384,74.934761,21.3391114",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,36.666666666666664,100.0,85.0,0.0,79.95833333333333,aligned
1123,Maharashtra,55.0,79.33333333333333,primary,rural,2489.3333333333335,8227.567148418668,0.6736743438671666,0.2800498753117207,24.33333333333333,,"79.7490635,21.3777612,79.7530322,21.348598",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,18.8888888888889,100.0,82.0,0.0,75.80277777777778,aligned
1124,Maharashtra,55.0,38.5,secondary,rural,604.0,8240.965036796,0.0,0.2802992518703242,-16.5,,"73.4806427,17.5265388,73.4197545,17.568784",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,75.0,0.0,90.625,aligned
1125,Maharashtra,55.0,47.0,primary,urban,3998.5,8243.943041620001,0.0376391146680005,0.2805486284289277,-8.0,,"78.1501159,20.3703722,78.1407873,20.3858151",Valid,1,0,1,1,1,1,1,1,1,1,30.0,37.5,100.0,55.0,47.0,0.0,56.275,monitor
1126,Maharashtra,55.0,70.5,secondary,rural,764.5,8248.163086559001,0.5997383911052976,0.28079800498753116,15.5,,"75.6094544,18.6128361,75.695204,18.610268",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,48.33333333333333,100.0,75.0,0.0,80.29166666666666,aligned
1127,Maharashtra,55.0,58.25,primary,rural,476.0,8249.939917324,0.24527310924369747,0.2810473815461347,3.25,,"75.8839227,21.2080236,75.9109634,21.3205853",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,89.16666666666667,100.0,82.0,0.0,89.85833333333333,aligned
1128,Maharashtra,55.0,90.5,arterial,rural,6086.25,8255.95902084375,0.7499691928527419,0.28129675810473814,35.5,,"78.9175097,21.3770407,78.9219908,21.3658849",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,0.0,100.0,85.0,0.0,72.625,monitor
1129,Maharashtra,55.0,41.0,secondary,rural,6427.5,8298.87210123,0.0,0.28154613466334166,-14.0,,"73.8647755,18.8293104,73.8768062,18.8287676",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,75.0,0.0,90.625,aligned
1130,Maharashtra,55.0,57.0,primary,rural,5739.0,8307.715469036999,0.1945460881686705,0.2817955112219451,2.0,,"73.2798439,18.061328,73.279379,18.0731577",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,93.33333333333333,100.0,82.0,0.0,90.69166666666666,aligned
1131,Maharashtra,55.0,43.0,primary,rural,2951.0,8320.248055418,0.0,0.28204488778054865,-12.0,,"79.3894504,21.1520436,79.4136753,21.1476515",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,82.0,0.0,92.025,aligned
1132,Maharashtra,55.0,54.0,secondary,rural,728.5,8331.965976527,0.12010981468771448,0.2822942643391521,-1.0,,"75.7138906,17.7842929,75.7943095,17.8437118",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,75.0,0.0,90.625,aligned
1133,Maharashtra,55.0,41.5,secondary,rural,694.0,8344.167123498,0.0,0.28254364089775563,-13.5,,"75.2972458,19.2309931,75.3933226,19.2880335",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,100.0,100.0,75.0,0.0,90.625,aligned
1134,Maharashtra,45.0,41.0,primary,urban,11520.0,8413.775424,0.06666666666666667,0.2827930174563591,-4.0,,"77.7805706,20.9312835,77.7867837,20.9295587",Valid,1,0,1,1,1,1,1,1,1,1,30.0,62.5,100.0,55.0,47.0,0.0,65.025,monitor
1135,Maharashtra,55.0,53.0,secondary,urban,8937.0,8421.900615486,0.12073402707843796,0.2830423940149626,-2.0,Kapuskhed Islampur Road,"74.2676496,17.0510612,74.2745038,17.054894",Valid,1,1,1,1,1,1,1,1,1,1,30.0,37.5,100.0,32.5,40.0,0.0,49.25,review
1136,Maharashtra,55.0,57.0,secondary,rural,1001.0,8430.004054472001,0.2017982017982018,0.2832917705735661,2.0,,"75.9243492,21.0860998,75.8894037,21.1478696",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,93.33333333333333,100.0,75.0,0.0,89.29166666666666,aligned
1137,Maharashtra,55.0,75.25,secondary,rural,1236.0,8443.186573128001,0.7443365695792881,0.2835411471321696,20.25,,"74.4204667,20.0751469,74.3692449,20.1126148",Valid,0,0,0,0,0,0,1,1,1,1,50.0,87.5,32.5,100.0,75.0,0.0,77.125,aligned
