segment_id,country,posted_speed_limit_kph,operating_speed_kph,road_type,area_type,sample_size,weighted_sample,percent_over_limit,ranked_percentile,speed_gap_kph,source_name,source_streetimagelink,source_analysis_status,pedestrian_presence,cyclist_presence,ptw_presence,urban_flag,intersection_density_flag,roadside_activity_flag,non_separated_traffic_flag,data_quality_flag,score_eligible_flag,context_only_flag,safe_system_reference_speed_kph,speed_limit_gap_score,operating_speed_score,vru_exposure_score,context_score,uncertainty_penalty,speed_safety_score,priority_label
9681,Thailand,85.0,86.0,arterial,rural,33709.0,444958.8,0.1709335785695215,58.41977869986169,1.0, ,"100.96665191,6.73177321,101.08332061,6.72943881",Valid,0,0,0,0,0,0,1,1,1,1,50.0,12.5,96.66666666666667,100.0,85.0,0.0,65.70833333333334,monitor
9725,Thailand,90.0,103.0,arterial,urban,496564.0,496564.0,0.47500020138391025,60.606846473029044,13.0, ,"100.95595526,6.876426,100.9586404,6.8705964",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,56.666666666666664,77.5,50.0,0.0,40.708333333333336,review
9730,Thailand,90.0,97.0,arterial,rural,684280.0,1505416.0,0.3,79.76313969571231,7.0, ,"100.9824993,12.7269935,100.9907039,12.7443283",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,76.66666666666666,100.0,85.0,0.0,57.33333333333333,monitor
9775,Thailand,90.0,107.0,arterial,rural,2037162.0,2240878.2,0.5499999509121022,84.65594744121715,17.0, ,"100.9944467,12.9418085,100.991098,12.9473665",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,43.33333333333333,100.0,85.0,0.0,50.666666666666664,review
9776,Thailand,90.0,102.0,arterial,rural,1886777.0,2075454.7,0.42499988074902334,83.70504840940526,12.0, ,"100.9911675,12.9477886,100.9946169,12.9418931",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,60.0,100.0,85.0,0.0,54.0,review
9784,Thailand,90.0,104.0,arterial,rural,1302756.5,22277136.15,0.42958126080113745,97.13001383125864,14.0, ,"100.9907039,12.7443283,100.9916362,12.7703759",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,53.33333333333333,100.0,85.0,0.0,52.666666666666664,review
9786,Thailand,90.0,111.0,arterial,rural,568969.0,9387988.5,0.6500002636347498,94.5798755186722,21.0, ,"100.9918276,12.7703738,100.990911,12.7443004",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,30.0,100.0,85.0,0.0,48.0,review
9823,Thailand,90.0,99.0,arterial,rural,2077448.0,6440088.8,0.39999990372803557,92.98063623789766,9.0, ,"101.005441,12.9261525,100.9944467,12.9418085",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,70.0,100.0,85.0,0.0,56.0,monitor
9828,Thailand,90.0,103.0,arterial,rural,1946326.0,6033610.6,0.4500001541365629,92.55705394190872,13.0, ,"100.9946169,12.9418931,101.0055421,12.9262878",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,56.666666666666664,100.0,85.0,0.0,53.333333333333336,review
9832,Thailand,90.0,97.0,arterial,urban,437396.0,5598668.8,0.3776966410300963,92.17669432918395,7.0, ,"101.0221284,6.8350035,100.958585,6.8656883",Valid,0,0,1,1,0,0,1,1,1,1,30.0,0.0,76.66666666666666,77.5,65.0,0.0,47.70833333333333,review
9839,Thailand,90.0,112.0,arterial,urban,421210.0,5391488.0,0.6191673986847416,91.94329183955739,22.0, ,"100.9587697,6.8657306,101.0222239,6.835204",Valid,0,0,1,1,0,0,1,1,1,1,30.0,0.0,26.666666666666657,77.5,65.0,0.0,37.70833333333333,review
10044,Thailand,90.0,108.5,arterial,rural,563056.5,6249927.15,0.536519869675601,92.7472337482711,18.5, ,"101.02909811,12.90977056,101.0298581,12.9132662",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,38.33333333333333,100.0,85.0,0.0,49.666666666666664,review
10120,Thailand,90.0,94.0,arterial,rural,2078500.0,4780550.0,0.21666682703872986,91.18257261410788,4.0, ,"101.0369931,12.9007056,101.0335961,12.904175",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,86.66666666666667,100.0,85.0,0.0,59.333333333333336,monitor
10123,Thailand,90.0,110.0,arterial,rural,2027666.0,4663631.8,0.6666665022740431,91.02697095435684,20.0, ,"101.0343728,12.9036644,101.0371432,12.9008615",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,33.33333333333333,100.0,85.0,0.0,48.666666666666664,review
10163,Thailand,90.0,102.0,arterial,urban,1952150.8,6832527.8,0.41333989156985207,93.32641770401106,12.0, ,"101.0580999,13.65914,101.049237,13.6591314",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,60.0,77.5,50.0,0.0,41.375,review
10249,Thailand,90.0,110.0,arterial,rural,2028869.0,6086607.0,0.6750002094763141,92.6002766251729,20.0, ,"101.0614963,12.8758137,101.0542557,12.8831938",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,33.33333333333333,100.0,85.0,0.0,48.666666666666664,review
10250,Thailand,60.0,107.0,arterial,rural,2077221.0,6231663.0,1.0,92.70401106500692,47.0, ,"101.0544337,12.8832927,101.0616471,12.8759555",Valid,0,0,0,0,0,0,1,1,1,1,50.0,75.0,0.0,100.0,85.0,0.0,68.25,monitor
10280,Thailand,90.0,110.0,arterial,rural,717033.0,1362362.7,0.5750000348658988,78.50968188105118,20.0, ,"101.0630173,12.9980145,101.0676252,13.0201023",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,33.33333333333333,100.0,85.0,0.0,48.666666666666664,review
10310,Thailand,80.0,106.0,arterial,urban,528113.0,1637150.3,0.6999998106465851,80.77455048409405,26.0, ,"101.09999084,15.20500598,101.1167697,15.2103454",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,13.333333333333329,77.5,50.0,0.0,32.041666666666664,high_priority_review
10312,Thailand,80.0,96.0,arterial,urban,437905.0,1357505.5,0.49999885819983786,78.44052558782849,16.0, ,"101.1168097,15.2101733,101.09999084,15.20487496",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,46.666666666666664,77.5,50.0,0.0,38.708333333333336,review
10350,Thailand,90.0,93.0,arterial,rural,2079664.0,13933748.8,0.2249998076612376,96.10131396957124,3.0, ,"101.0959333,12.8540488,101.0880577,12.8584398",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,90.0,100.0,85.0,0.0,60.0,monitor
10355,Thailand,90.0,97.0,arterial,rural,2116390.0,14391452.0,0.3,96.19640387275243,7.0, ,"101.0887368,12.8583056,101.0960539,12.8542511",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,76.66666666666666,100.0,85.0,0.0,57.33333333333333,monitor
10360,Thailand,90.0,108.0,arterial,urban,428015.0,1412449.5,0.549999415908321,78.9073305670816,18.0, ,"101.0685663,6.8196714,101.06762786,6.81997076",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,40.0,77.5,50.0,0.0,37.375,review
10364,Thailand,90.0,91.0,arterial,rural,446753.0,268051.8,0.1624991885896681,46.732365145228215,1.0, ,"101.06245455,6.82195555,101.06795357,6.82010636",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,96.66666666666667,100.0,85.0,0.0,61.333333333333336,monitor
10365,Thailand,90.0,107.0,arterial,urban,449441.0,1483155.3,0.5500010012437673,79.61618257261411,17.0, ,"101.06795357,6.82010636,101.0686073,6.8198806",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,43.33333333333333,77.5,50.0,0.0,38.041666666666664,review
10377,Thailand,90.0,98.0,arterial,urban,1783253.0,1248277.1,0.35000025234781607,77.0746887966805,8.0, ,"101.1018238,13.662758,101.1119708,13.6620162",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,73.33333333333333,77.5,50.0,0.0,44.041666666666664,review
10378,Thailand,90.0,92.0,arterial,urban,1883171.0,1318219.7,0.18333332448301295,77.94778699861688,2.0, ,"101.1145885,13.66132892,101.1019131,13.6626397",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,93.33333333333333,77.5,50.0,0.0,48.04166666666667,review
10455,Thailand,80.0,91.0,arterial,urban,1887179.0,1321025.3,0.4000002119565765,77.99965421853389,11.0, ,"101.1218598,13.6597749,101.1166919,13.6608812",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,63.33333333333333,77.5,50.0,0.0,42.041666666666664,review
10470,Thailand,90.0,80.0,arterial,urban,324807.5,162403.75,0.0,35.969917012448136,-10.0, ,"101.139222,13.6567347,101.121113,13.659785",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,100.0,77.5,50.0,0.0,49.375,review
10477,Thailand,80.0,99.5,arterial,urban,1781953.5,1247367.45,0.6373931755233793,77.04875518672199,19.5, ,"101.1218429,13.6599347,101.1268276,13.6588432",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,35.0,77.5,50.0,0.0,36.375,review
10532,Thailand,90.0,98.0,arterial,urban,1667488.0,833744.0,0.35000011994089314,70.850622406639,8.0, ,"101.13039466,13.65808934,101.1391618,13.6570005",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,73.33333333333333,77.5,50.0,0.0,44.041666666666664,review
10570,Thailand,90.0,94.0,arterial,urban,399878.0,2159341.2,0.2250011253432297,84.20643153526972,4.0, ,"101.1015971,6.8116413,101.092158,6.8135473",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,86.66666666666667,77.5,50.0,0.0,46.708333333333336,review
10571,Thailand,60.0,94.0,arterial,urban,461918.0,2494357.2,0.7999991340454367,85.8143153526971,34.0, ,"101.0922423,6.8137995,101.1016121,6.8118423",Valid,0,0,1,1,1,0,1,1,1,1,30.0,25.0,0.0,77.5,50.0,0.0,38.125,review
10587,Thailand,90.0,100.0,arterial,rural,1263393.0,3158482.5,0.3500003561837053,87.95816044260027,10.0, ,"101.1355027,13.1000499,101.1441171,13.1063019",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,66.66666666666666,100.0,85.0,0.0,55.33333333333333,monitor
10614,Thailand,90.0,87.0,arterial,rural,82724.0,74451.6,0.11249456022436052,21.040802213001385,-3.0, ,"101.12499237,6.73897219,101.1347457,6.7421141",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,100.0,100.0,85.0,0.0,62.0,monitor
10631,Thailand,90.0,100.0,arterial,rural,784809.0,1412656.2,0.3333333333333333,78.92461964038728,10.0, ,"101.1579148,13.1158695,101.1442045,13.1061815",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,66.66666666666666,100.0,85.0,0.0,55.33333333333333,monitor
10633,Thailand,85.0,72.5,arterial,urban,1313624.0,3940872.0,0.2935672612558845,89.82538035961272,-12.5, ,"101.1672111,12.7776288,101.14837031,12.80032923",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,100.0,77.5,50.0,0.0,49.375,review
10634,Thailand,90.0,102.0,arterial,rural,2008123.0,1606498.4,0.47499978835957757,80.58437067773167,12.0, ,"101.14837031,12.80032923,101.1429643,12.8081257",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,60.0,100.0,85.0,0.0,54.0,review
10635,Thailand,90.0,110.0,arterial,rural,2095489.0,1676391.2,0.6500000715823371,81.0771092669433,20.0, ,"101.1432619,12.8082219,101.1486011,12.80032923",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,33.33333333333333,100.0,85.0,0.0,48.666666666666664,review
10636,Thailand,80.0,104.0,arterial,urban,1209585.0,3507796.5,0.6263375455218112,88.80532503457815,24.0, ,"101.1486011,12.80032923,101.167145,12.7780485",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,20.0,77.5,50.0,0.0,33.375,high_priority_review
10648,Thailand,85.0,86.0,arterial,rural,975417.0,5657418.6,0.4889272998112602,92.25449515905947,1.0, ,"101.16665649,13.66298471,101.1681963,13.6633078",Valid,0,0,0,0,0,0,1,1,1,1,50.0,12.5,96.66666666666667,100.0,85.0,0.0,65.70833333333334,monitor
10697,Thailand,90.0,92.0,arterial,rural,1328834.0,398650.2,0.18333365943375923,55.791839557399726,2.0, ,"101.1647485,13.12834,101.1660781,13.1324148",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,93.33333333333333,100.0,85.0,0.0,60.66666666666667,monitor
10701,Thailand,90.0,102.0,arterial,rural,1276953.0,383085.9,0.3666665883552488,54.918741355463354,12.0, ,"101.1667333,13.1341492,101.1650918,13.1286952",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,60.0,100.0,85.0,0.0,54.0,review
10739,Thailand,90.0,105.0,arterial,urban,1678754.0,671501.6,0.7004687356526866,66.5542876901798,15.0, ,"101.1818265,13.2805697,101.170024,13.2919163",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,50.0,77.5,50.0,0.0,39.375,review
10740,Thailand,90.0,111.0,arterial,urban,2115784.0,846313.6,0.7868960158503893,71.02351313969571,21.0, ,"101.1701813,13.2922142,101.1820838,13.2807872",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,30.0,77.5,50.0,0.0,35.375,review
10760,Thailand,90.0,102.0,arterial,urban,182211.0,346200.9,0.39999780474285307,52.43775933609959,12.0, ,"101.2096706,16.7492899,101.2069837,16.7516289",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,60.0,77.5,50.0,0.0,41.375,review
10767,Thailand,90.0,101.0,arterial,urban,171384.0,205660.8,0.375,41.12206085753803,11.0, ,"101.2097702,16.7493907,101.2190751,16.7438434",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,63.33333333333333,77.5,50.0,0.0,42.041666666666664,review
10790,Thailand,90.0,81.5,arterial,rural,120283.0,445047.1,0.03860479036937888,58.445712309820195,-8.5, ,"101.1350605,6.7424964,101.14048062,6.7753296",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,100.0,100.0,85.0,0.0,62.0,monitor
10801,Thailand,90.0,109.0,arterial,urban,2294233.0,10782895.1,0.583333514948133,95.08125864453665,19.0, ,"101.1756365,12.7694751,101.184509,12.7604771",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,36.666666666666664,77.5,50.0,0.0,36.70833333333333,review
10804,Thailand,90.0,98.0,arterial,urban,2269368.0,10666029.6,0.3250001762605272,94.9688796680498,8.0, ,"101.1843366,12.7603184,101.1757379,12.7689553",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,73.33333333333333,77.5,50.0,0.0,44.041666666666664,review
10832,Thailand,90.0,69.0,arterial,urban,169852.0,322718.8,0.0,50.631051175656985,-21.0, ,"101.1499955,6.7984231,101.1460515,6.7884238",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,100.0,77.5,50.0,0.0,49.375,review
10847,Thailand,90.0,107.0,arterial,rural,159578.0,159578.0,0.5,35.572268326417706,17.0, ,"101.2307563,16.7371491,101.2263157,16.7396143",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,43.33333333333333,100.0,85.0,0.0,50.666666666666664,review
10849,Thailand,90.0,97.0,arterial,urban,147857.0,147857.0,0.29999932367084414,34.06811894882434,7.0, ,"101.2264522,16.7398064,101.2308656,16.7373461",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,76.66666666666666,77.5,50.0,0.0,44.70833333333333,review
10881,Thailand,90.0,91.0,arterial,rural,157549.0,157549.0,0.16666560879472417,35.26970954356847,1.0, ,"101.2363058,16.7327651,101.23567662,16.73366169",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,96.66666666666667,100.0,85.0,0.0,61.333333333333336,monitor
10883,Thailand,30.0,101.0,arterial,urban,181635.0,163471.5,0.7724474908470284,36.11687413554633,71.0, ,"101.1519295,6.8015507,101.1643586,6.7991877",Valid,0,0,1,1,1,0,1,1,1,1,30.0,100.0,0.0,77.5,50.0,0.0,64.375,monitor
10885,Thailand,90.0,100.0,arterial,rural,148909.0,148909.0,0.3499989926733777,34.18914246196404,10.0, ,"101.23592268,16.73366169,101.236492,16.7328859",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,66.66666666666666,100.0,85.0,0.0,55.33333333333333,monitor
10890,Thailand,90.0,83.0,arterial,urban,142897.0,128607.3,0.09375284295681505,31.068464730290458,-7.0, ,"101.2475428,16.7263985,101.24165344,16.72671793",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,100.0,77.5,50.0,0.0,49.375,review
10894,Thailand,90.0,56.5,arterial,urban,18182.0,16363.8,0.0,5.1262102351313965,-33.5, ,"101.24165344,16.72692461,101.2475214,16.7266142",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,100.0,77.5,50.0,0.0,49.375,review
10936,Thailand,90.0,112.0,arterial,rural,149544.0,134589.6,0.5499986626009736,31.9588520055325,22.0, ,"101.2585209,16.726919,101.24999237,16.72652235",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,26.666666666666657,100.0,85.0,0.0,47.33333333333333,review
10939,Thailand,30.0,118.0,arterial,rural,283627.0,198538.9,1.0,40.41320885200553,88.0, ,"101.1830147,6.7954918,101.17498779,6.79697102",Valid,0,0,0,0,0,0,1,1,1,1,50.0,100.0,0.0,100.0,85.0,0.0,77.0,aligned
10941,Thailand,30.0,113.0,arterial,urban,272585.0,136292.5,1.0,32.25276625172891,83.0, ,"101.1682032,6.7984563,101.17498779,6.79716662",Valid,0,0,1,1,1,0,1,1,1,1,30.0,100.0,0.0,77.5,50.0,0.0,64.375,monitor
10963,Thailand,90.0,69.0,arterial,urban,462055.0,970315.5,0.0,73.28838174273858,-21.0, ,"101.2244711,12.7034259,101.2088543,12.6915075",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,100.0,77.5,50.0,0.0,49.375,review
10986,Thailand,90.0,103.0,arterial,urban,2323236.0,4181824.8,0.4249998708697696,90.19709543568464,13.0, ,"101.2153262,12.7268241,101.2316531,12.7132081",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,56.666666666666664,77.5,50.0,0.0,40.708333333333336,review
10987,Thailand,90.0,99.0,arterial,urban,2378780.0,4281804.0,0.35,90.41320885200554,9.0, ,"101.2331979,12.7116217,101.2156091,12.7262869",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,70.0,77.5,50.0,0.0,43.375,review
11061,Thailand,90.0,90.0,arterial,rural,723854.0,4198353.2,0.1499998618505942,90.24896265560166,0.0, ,"101.2296188,13.2311675,101.232038,13.2334593",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,100.0,100.0,85.0,0.0,62.0,monitor
11065,Thailand,30.0,114.0,arterial,rural,276466.0,469992.2,1.0,59.50899031811895,84.0, ,"101.1879752,6.7967876,101.20724734,6.80130152",Valid,0,0,0,0,0,0,1,1,1,1,50.0,100.0,0.0,100.0,85.0,0.0,77.0,aligned
11066,Thailand,30.0,109.0,arterial,rural,279304.0,474816.8,1.0,59.725103734439834,79.0, ,"101.20726139,6.801149,101.1880396,6.7966004",Valid,0,0,0,0,0,0,1,1,1,1,50.0,100.0,0.0,100.0,85.0,0.0,77.0,aligned
11084,Thailand,90.0,105.0,arterial,rural,1318482.0,11734489.8,0.5499999241552027,95.36652835408023,15.0, ,"101.2410956,13.6802738,101.2611219,13.6881424",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,50.0,100.0,85.0,0.0,52.0,review
11134,Thailand,86.0,92.66666667,arterial,rural,1031761.66666667,10730321.333333,0.3971295050375006,95.02939142461963,6.66666667, ,"101.2501896,13.1901525,101.2445943,13.2004777",Valid,0,0,0,0,0,0,1,1,1,1,50.0,10.0,77.77777776666667,100.0,85.0,0.0,61.055555553333335,monitor
11159,Thailand,80.0,79.0,arterial,urban,787282.0,314912.8,0.13749965069695483,50.22475795297372,-1.0, ,"101.2493882,12.7014708,101.2418484,12.7044129",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,100.0,77.5,50.0,0.0,49.375,review
11165,Thailand,90.0,104.0,arterial,rural,1326599.0,11806731.1,0.5000003769036461,95.4097510373444,14.0, ,"101.2612438,13.6879112,101.2516008,13.6842279",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,53.33333333333333,100.0,85.0,0.0,52.666666666666664,review
11170,Thailand,80.0,92.0,arterial,rural,129417.0,258834.0,0.37499710238994877,45.88520055325034,12.0, ,"101.2853226,16.7284713,101.2925868,16.7287776",Valid,0,0,0,0,0,0,1,1,1,1,50.0,25.0,60.0,100.0,85.0,0.0,62.75,monitor
11178,Thailand,80.0,81.0,arterial,rural,2192151.5,12933693.85,0.14634478119141484,95.76417704011065,1.0, ,"101.2573271,13.2868117,101.2512343,13.269935",Valid,0,0,0,0,0,0,1,1,1,1,50.0,25.0,96.66666666666667,100.0,85.0,0.0,70.08333333333334,monitor
11190,Thailand,85.0,66.5,arterial,urban,1930646.0,3089033.6,0.14772335270163459,87.77662517289073,-18.5, ,"101.2680587,12.6975725,101.2493882,12.7014708",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,100.0,77.5,50.0,0.0,49.375,review
11191,Thailand,80.0,100.0,arterial,urban,2483651.0,3973841.6,0.5666665727189528,89.90318118948825,20.0, ,"101.2494656,12.7016728,101.2683418,12.6977922",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,33.33333333333333,77.5,50.0,0.0,36.041666666666664,review
11199,Thailand,90.0,97.0,arterial,rural,811760.0,2678808.0,0.25,86.58367911479945,7.0, ,"101.2622712,13.3010879,101.2573271,13.2868117",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,76.66666666666666,100.0,85.0,0.0,57.33333333333333,monitor
11206,Thailand,90.0,93.0,arterial,rural,843783.0,2784483.9,0.20000047405553323,86.95539419087137,3.0, ,"101.2582874,13.2901571,101.2620541,13.3011654",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,90.0,100.0,85.0,0.0,60.0,monitor
11207,Thailand,90.0,96.5,arterial,rural,638420.5,5426574.25,0.283616362569811,91.98651452282157,6.5, ,"101.2634838,13.548339,101.2690634,13.5695469",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,78.33333333333333,100.0,85.0,0.0,57.666666666666664,monitor
11211,Thailand,90.0,89.5,arterial,rural,1425865.0,13403131.0,0.20830443274784077,95.9457123098202,-0.5, ,"101.2773635,13.5778281,101.2635551,13.5478784",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,100.0,100.0,85.0,0.0,62.0,monitor
11214,Thailand,30.0,88.0,arterial,rural,114965.0,241426.5,1.0,44.389695712309816,58.0, ,"101.2166052,6.8204275,101.21553918,6.82532931",Valid,0,0,0,0,0,0,1,1,1,1,50.0,100.0,0.0,100.0,85.0,0.0,77.0,aligned
11217,Thailand,30.0,75.0,arterial,urban,120726.0,398395.8,1.0,55.77455048409406,45.0, ,"101.2183562,6.8317055,101.21571786,6.82532931",Valid,0,0,1,1,1,0,1,1,1,1,30.0,100.0,0.0,77.5,50.0,0.0,64.375,monitor
11218,Thailand,30.0,104.0,arterial,rural,120876.0,241752.0,1.0,44.42427385892116,74.0, ,"101.21571786,6.82532931,101.216774,6.8204427",Valid,0,0,0,0,0,0,1,1,1,1,50.0,100.0,0.0,100.0,85.0,0.0,77.0,aligned
11255,Thailand,90.0,100.0,arterial,rural,727685.0,1164296.0,0.3000006871104942,76.03734439834025,10.0, ,"101.2701928,13.3254695,101.2705675,13.34199623",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,66.66666666666666,100.0,85.0,0.0,55.33333333333333,monitor
11256,Thailand,90.0,98.0,arterial,urban,726998.0,3562290.2,0.28333365428790724,88.94363762102351,8.0, ,"101.2705675,13.34199623,101.2719071,13.3554001",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,73.33333333333333,77.5,50.0,0.0,44.041666666666664,review
11259,Thailand,80.0,67.0,arterial,urban,607311.0,2975823.9,0.0,87.4740663900415,-13.0, ,"101.2720423,13.3553408,101.27070944,13.34199623",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,100.0,77.5,50.0,0.0,49.375,review
11260,Thailand,90.0,94.0,arterial,rural,702042.0,1263675.6,0.21666652422504637,77.24757952973721,4.0, ,"101.27070944,13.34199623,101.2703129,13.3254672",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,86.66666666666667,100.0,85.0,0.0,59.333333333333336,monitor
11267,Thailand,80.0,95.0,arterial,rural,640558.0,1345171.8,0.5,78.31085753803596,15.0, ,"101.2796745,13.4830502,101.2751154,13.4914699",Valid,0,0,0,0,0,0,1,1,1,1,50.0,25.0,50.0,100.0,85.0,0.0,60.75,monitor
11268,Thailand,80.0,96.0,arterial,rural,578812.0,1215505.2,0.4000003455353379,76.72026279391424,16.0, ,"101.275306,13.4915297,101.2797781,13.4832778",Valid,0,0,0,0,0,0,1,1,1,1,50.0,25.0,46.666666666666664,100.0,85.0,0.0,60.083333333333336,monitor
11276,Thailand,80.0,44.5,arterial,rural,1593172.0,5257467.6,0.16365966763161793,91.83955739972338,-35.5, ,"101.277237,13.5779819,101.3001457,13.5992676",Valid,0,0,0,0,0,0,1,1,1,1,50.0,25.0,100.0,100.0,85.0,0.0,70.75,monitor
11278,Thailand,90.0,43.0,arterial,rural,1492294.0,4924570.2,0.057737952441006934,91.4073305670816,-47.0, ,"101.3003005,13.599186,101.2773635,13.5778281",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,100.0,100.0,85.0,0.0,62.0,monitor
11282,Thailand,87.0,90.78260869,arterial,rural,236168.32608696,18515596.765218,0.1833580388327445,96.8015214384509,3.78260869, ,"101.8942156,16.6032819,101.3122845,16.7296785",Valid,0,0,0,0,0,0,1,1,1,1,50.0,7.5,87.39130436666666,100.0,85.0,0.0,62.10326087333333,monitor
11314,Thailand,80.0,89.0,arterial,rural,694206.0,5623068.6,0.30000028809892165,92.21991701244814,9.0, ,"101.2800489,13.3921314,101.2811806,13.397505",Valid,0,0,0,0,0,0,1,1,1,1,50.0,25.0,70.0,100.0,85.0,0.0,64.75,monitor
11315,Thailand,90.0,105.0,arterial,rural,634138.0,5199931.6,0.4750007096247189,91.77040110650069,15.0, ,"101.2813347,13.3974802,101.28022063,13.39199546",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,50.0,100.0,85.0,0.0,52.0,review
11346,Thailand,86.0,101.0,arterial,rural,1362656.66666667,14171629.333333,0.42318118772887275,96.17911479944675,15.0, ,"101.286669,13.1618146,101.3020333,13.158264",Valid,0,0,0,0,0,0,1,1,1,1,50.0,10.0,50.0,100.0,85.0,0.0,55.5,monitor
11378,Thailand,90.0,99.0,arterial,rural,591706.0,6686277.8,0.31637755912564686,93.22268326417704,9.0, ,"101.3387851,13.642303,101.32246845,13.63366225",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,70.0,100.0,85.0,0.0,56.0,monitor
11379,Thailand,83.0,64.66666667,arterial,urban,572970.66666667,515673.6,0.1491274713307022,61.41078838174274,-18.33333333, ,"101.32246845,13.63366225,101.31665802,13.6274199",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,100.0,77.5,50.0,0.0,49.375,review
11381,Thailand,90.0,37.0,arterial,urban,121885.0,158450.5,0.0,35.40802213001383,-53.0, ,"101.31539409,13.62532904,101.30578131,13.60866263",Valid,0,0,1,1,1,0,1,1,1,1,30.0,0.0,100.0,77.5,50.0,0.0,49.375,review
11397,Thailand,90.0,113.0,arterial,rural,1023624.0,3173234.4,0.6666666666666666,88.00138312586445,23.0, ,"101.3309797,13.1483541,101.302002,13.1580869",Valid,0,0,0,0,0,0,1,1,1,1,50.0,0.0,23.33333333333333,100.0,85.0,0.0,46.666666666666664,review
