segment_id,speed_safety_score,priority_label,posted_speed_limit_kph,operating_speed_kph,safe_system_reference_speed_kph,road_type,area_type
970,92.025,aligned,55.0,31.25,50.0,primary,rural
971,90.625,aligned,55.0,52.5,50.0,secondary,rural
972,83.35833333333333,aligned,55.0,68.0,50.0,primary,rural
973,90.625,aligned,55.0,30.0,50.0,secondary,rural
974,79.95833333333333,aligned,55.0,74.0,50.0,arterial,rural
975,90.625,aligned,55.0,51.1,50.0,secondary,rural
976,58.0,monitor,45.0,42.5,30.0,secondary,urban
977,62.5,monitor,55.0,43.5,30.0,arterial,urban
978,90.625,aligned,55.0,50.375,50.0,secondary,rural
979,56.275,monitor,55.0,33.0,30.0,primary,urban
980,59.48333333333333,monitor,20.0,48.0,30.0,primary,urban
981,62.5,monitor,55.0,37.0,30.0,arterial,urban
982,92.625,aligned,55.0,48.0,50.0,arterial,rural
983,56.275,monitor,55.0,54.5,30.0,primary,urban
984,92.025,aligned,55.0,52.75,50.0,primary,rural
985,89.775,aligned,55.0,58.375,50.0,primary,rural
986,63.10833333333333,monitor,45.0,47.875,30.0,primary,urban
987,90.625,aligned,55.0,45.5,50.0,secondary,rural
988,90.625,aligned,55.0,38.66666666666666,50.0,secondary,rural
989,71.25,monitor,45.0,34.333333333333336,30.0,arterial,urban
990,83.95833333333333,aligned,55.0,65.0,50.0,secondary,rural
991,90.625,aligned,55.0,40.5,50.0,secondary,rural
992,92.025,aligned,55.0,47.5,50.0,primary,rural
993,92.025,aligned,55.0,55.0,50.0,primary,rural
994,62.583333333333336,monitor,45.0,58.0,30.0,arterial,urban
995,62.5,monitor,55.0,43.5,30.0,arterial,urban
996,88.95833333333333,aligned,55.0,57.5,50.0,secondary,rural
997,90.625,aligned,55.0,51.0,50.0,secondary,rural
998,89.95833333333333,aligned,55.0,59.0,50.0,arterial,rural
999,90.29166666666666,aligned,55.0,55.5,50.0,secondary,rural
1000,90.625,aligned,55.0,40.5,50.0,secondary,rural
1001,90.625,aligned,55.0,40.5,50.0,secondary,rural
1002,84.95833333333333,aligned,55.0,66.5,50.0,arterial,rural
1003,83.31666666666666,aligned,60.0,66.5,50.0,primary,rural
1004,79.625,aligned,55.0,71.5,50.0,secondary,rural
1005,90.625,aligned,55.0,34.0,50.0,secondary,rural
1006,92.025,aligned,55.0,26.0,50.0,primary,rural
1007,49.22222222222222,review,45.0,58.16666666666666,30.0,secondary,urban
1008,92.025,aligned,55.0,40.75,50.0,primary,rural
1009,92.025,aligned,55.0,50.5,50.0,primary,rural
1010,90.625,aligned,55.0,51.5,50.0,secondary,rural
1011,90.625,aligned,55.0,52.0,50.0,secondary,rural
1012,86.95833333333333,aligned,55.0,60.5,50.0,secondary,rural
1013,90.625,aligned,55.0,41.333333333333336,50.0,secondary,rural
1014,90.625,aligned,55.0,46.25,50.0,secondary,rural
1015,89.625,aligned,55.0,56.5,50.0,secondary,rural
1016,90.625,aligned,55.0,46.0,50.0,secondary,rural
1017,43.15,review,80.0,54.875,30.0,primary,urban
1018,90.625,aligned,55.0,47.0,50.0,secondary,rural
1019,56.275,monitor,55.0,41.5,30.0,primary,urban
1020,90.625,aligned,55.0,53.5,50.0,secondary,rural
1021,90.625,aligned,55.0,45.125,50.0,secondary,rural
1022,87.29166666666666,aligned,55.0,63.0,50.0,arterial,rural
1023,90.625,aligned,55.0,33.5,50.0,secondary,rural
1024,90.625,aligned,55.0,40.875,50.0,secondary,rural
1025,58.0,monitor,45.0,29.875,30.0,secondary,urban
1026,88.35833333333333,aligned,55.0,60.5,50.0,primary,rural
1027,89.55833333333334,aligned,55.0,56.6,50.0,secondary,rural
1029,89.025,aligned,55.0,59.5,50.0,primary,rural
1030,92.025,aligned,55.0,35.0,50.0,primary,rural
1031,58.0,monitor,45.0,42.0,30.0,secondary,urban
1032,92.625,aligned,55.0,45.0,50.0,arterial,rural
1033,80.95833333333333,aligned,55.0,69.5,50.0,secondary,rural
1034,90.625,aligned,55.0,50.5,50.0,secondary,rural
1035,86.025,aligned,55.0,64.0,50.0,primary,rural
1036,80.29166666666666,aligned,55.0,73.5,50.0,arterial,rural
1037,81.13333333333333,aligned,30.0,53.8,50.0,arterial,rural
1039,92.025,aligned,55.0,38.5,50.0,primary,rural
1040,84.51388888888889,aligned,55.0,64.16666666666667,50.0,secondary,rural
1041,92.025,aligned,55.0,51.5,50.0,primary,rural
1042,90.625,aligned,55.0,47.25,50.0,secondary,rural
1043,88.45833333333333,aligned,55.0,58.25,50.0,secondary,rural
1044,90.625,aligned,55.0,50.5,50.0,secondary,rural
1045,87.625,aligned,55.0,59.5,50.0,secondary,rural
1046,92.025,aligned,55.0,28.5,50.0,primary,rural
1047,92.025,aligned,55.0,33.25,50.0,primary,rural
1048,90.625,aligned,55.0,44.625,50.0,secondary,rural
1049,79.51388888888889,aligned,55.0,71.66666666666667,50.0,secondary,rural
1050,52.91666666666666,review,45.0,72.5,30.0,arterial,urban
1051,92.625,aligned,55.0,49.0,50.0,arterial,rural
1052,85.18055555555556,aligned,55.0,63.16666666666666,50.0,secondary,rural
1054,56.275,monitor,55.0,39.66666666666666,30.0,primary,urban
1055,51.60833333333333,review,55.0,62.0,30.0,primary,urban
1056,90.625,aligned,55.0,47.0,50.0,secondary,rural
1057,90.625,aligned,55.0,54.0,50.0,secondary,rural
1058,90.625,aligned,55.0,45.0,50.0,secondary,rural
1059,90.35833333333332,aligned,55.0,57.5,50.0,primary,rural
1060,74.85833333333333,monitor,55.0,80.75,50.0,primary,rural
1061,74.95833333333333,monitor,55.0,78.5,50.0,secondary,rural
1063,90.625,aligned,55.0,36.05,50.0,secondary,rural
1064,95.0,aligned,45.0,24.33333333333333,50.0,secondary,rural
1065,72.375,monitor,20.0,38.0,30.0,arterial,urban
1066,88.35833333333333,aligned,55.0,60.5,50.0,primary,rural
1067,58.0,monitor,45.0,39.0,30.0,secondary,urban
1068,90.625,aligned,55.0,37.66666666666666,50.0,secondary,rural
1069,90.025,aligned,55.0,58.0,50.0,primary,rural
1071,80.66666666666666,aligned,45.0,66.5,50.0,secondary,rural
1072,90.625,aligned,55.0,53.0,50.0,secondary,rural
1073,92.625,aligned,55.0,33.2,50.0,arterial,rural
1074,90.625,aligned,55.0,29.0,50.0,secondary,rural
1075,80.95833333333333,aligned,55.0,69.5,50.0,secondary,rural
1076,90.625,aligned,55.0,44.5,50.0,secondary,rural
1077,78.625,aligned,55.0,73.0,50.0,secondary,rural
1078,92.025,aligned,55.0,48.5,50.0,primary,rural
1079,78.35833333333333,aligned,55.0,75.5,50.0,primary,rural
1080,91.13611111111112,aligned,55.0,56.333333333333336,50.0,primary,rural
1081,92.025,aligned,55.0,30.5,50.0,primary,rural
1083,64.91666666666666,monitor,45.0,54.5,30.0,arterial,urban
1084,92.025,aligned,55.0,40.0,50.0,primary,rural
1085,58.0,monitor,45.0,30.5,30.0,secondary,urban
1086,90.625,aligned,55.0,40.5,50.0,secondary,rural
1087,90.625,aligned,55.0,42.0,50.0,secondary,rural
1088,90.625,aligned,55.0,50.0,50.0,secondary,rural
1089,92.025,aligned,55.0,41.5,50.0,primary,rural
1090,87.69166666666666,aligned,55.0,61.5,50.0,primary,rural
1091,90.625,aligned,55.0,55.0,50.0,secondary,rural
1092,70.625,monitor,55.0,86.5,50.0,secondary,rural
1093,92.025,aligned,55.0,36.0,50.0,primary,rural
1094,71.625,monitor,55.0,83.5,50.0,secondary,rural
1095,82.69166666666666,aligned,55.0,69.0,50.0,primary,rural
1096,49.25,review,55.0,48.0,30.0,secondary,urban
1098,66.91666666666666,monitor,45.0,51.5,30.0,arterial,urban
1099,90.625,aligned,55.0,45.0,50.0,secondary,rural
1100,58.0,monitor,45.0,41.75,30.0,secondary,urban
1101,90.625,aligned,55.0,44.5,50.0,secondary,rural
1102,92.025,aligned,55.0,28.75,50.0,primary,rural
1103,84.13611111111112,aligned,55.0,66.83333333333333,50.0,primary,rural
1104,70.15,monitor,80.0,35.0,50.0,primary,rural
1105,90.625,aligned,55.0,47.0,50.0,secondary,rural
1106,48.5,review,55.0,76.0,30.0,arterial,urban
1107,73.19166666666666,monitor,55.0,83.25,50.0,primary,rural
1108,56.275,monitor,55.0,50.0,30.0,primary,urban
1109,92.025,aligned,55.0,48.833333333333336,50.0,primary,rural
1110,90.625,aligned,55.0,39.0,50.0,secondary,rural
1111,58.0,monitor,45.0,32.0,30.0,secondary,urban
1112,90.625,aligned,55.0,48.5,50.0,secondary,rural
1113,56.275,monitor,55.0,54.5,30.0,primary,urban
1114,77.0,aligned,20.0,65.0,50.0,arterial,rural
1116,90.625,aligned,55.0,30.5,50.0,secondary,rural
1117,55.60833333333333,monitor,55.0,56.0,30.0,primary,urban
1118,76.625,aligned,55.0,76.0,50.0,secondary,rural
1119,88.95833333333333,aligned,55.0,57.5,50.0,secondary,rural
1120,65.025,monitor,45.0,29.5,30.0,primary,urban
1121,92.025,aligned,55.0,38.75,50.0,primary,rural
1122,79.95833333333333,aligned,55.0,74.0,50.0,arterial,rural
1123,75.80277777777778,aligned,55.0,79.33333333333333,50.0,primary,rural
1124,90.625,aligned,55.0,38.5,50.0,secondary,rural
1125,56.275,monitor,55.0,47.0,30.0,primary,urban
1126,80.29166666666666,aligned,55.0,70.5,50.0,secondary,rural
1127,89.85833333333333,aligned,55.0,58.25,50.0,primary,rural
1128,72.625,monitor,55.0,90.5,50.0,arterial,rural
1129,90.625,aligned,55.0,41.0,50.0,secondary,rural
1130,90.69166666666666,aligned,55.0,57.0,50.0,primary,rural
1131,92.025,aligned,55.0,43.0,50.0,primary,rural
1132,90.625,aligned,55.0,54.0,50.0,secondary,rural
1133,90.625,aligned,55.0,41.5,50.0,secondary,rural
1134,65.025,monitor,45.0,41.0,30.0,primary,urban
1135,49.25,review,55.0,53.0,30.0,secondary,urban
1136,89.29166666666666,aligned,55.0,57.0,50.0,secondary,rural
1137,77.125,aligned,55.0,75.25,50.0,secondary,rural
1138,90.625,aligned,55.0,45.0,50.0,secondary,rural
1139,90.625,aligned,55.0,41.9,50.0,secondary,rural
1140,58.0,monitor,45.0,35.0,30.0,secondary,urban
1141,49.25,review,55.0,31.0,30.0,secondary,urban
1142,90.625,aligned,55.0,54.0,50.0,secondary,rural
1143,90.625,aligned,55.0,41.333333333333336,50.0,secondary,rural
1144,92.025,aligned,55.0,44.5,50.0,primary,rural
1145,71.25,monitor,45.0,22.0,30.0,arterial,urban
1146,82.85833333333333,aligned,55.0,68.75,50.0,primary,rural
1147,89.0,aligned,45.0,54.0,50.0,secondary,rural
1148,84.625,aligned,55.0,64.0,50.0,secondary,rural
1149,90.625,aligned,55.0,37.0,50.0,secondary,rural
1150,65.025,monitor,45.0,35.333333333333336,30.0,primary,urban
1151,65.025,monitor,45.0,43.5,30.0,primary,urban
1152,92.025,aligned,55.0,52.0,50.0,primary,rural
1153,76.625,aligned,55.0,79.0,50.0,arterial,rural
1154,76.95833333333333,aligned,55.0,75.5,50.0,secondary,rural
1155,90.29166666666666,aligned,55.0,55.5,50.0,secondary,rural
1156,81.025,aligned,55.0,71.5,50.0,primary,rural
1157,79.025,aligned,55.0,74.5,50.0,primary,rural
1158,62.5,monitor,55.0,32.0,30.0,arterial,urban
1159,71.25,monitor,45.0,28.25,30.0,arterial,urban
1160,90.625,aligned,55.0,55.0,50.0,secondary,rural
1161,84.625,aligned,55.0,67.0,50.0,arterial,rural
1162,88.625,aligned,55.0,58.0,50.0,secondary,rural
1163,90.625,aligned,55.0,55.0,50.0,secondary,rural
1164,77.55833333333334,aligned,55.0,77.6,50.0,arterial,rural
1165,76.95833333333333,aligned,55.0,75.5,50.0,secondary,rural
1166,85.51388888888889,aligned,55.0,62.66666666666666,50.0,secondary,rural
1167,83.625,aligned,55.0,65.5,50.0,secondary,rural
1168,85.35833333333333,aligned,55.0,65.0,50.0,primary,rural
1169,86.35833333333333,aligned,55.0,63.5,50.0,primary,rural
1170,65.025,monitor,45.0,34.75,30.0,primary,urban
1171,89.73611111111111,aligned,55.0,56.333333333333336,50.0,secondary,rural
1172,90.625,aligned,55.0,42.0,50.0,secondary,rural
1173,92.025,aligned,55.0,45.0,50.0,primary,rural
1174,58.0,monitor,45.0,31.0,30.0,secondary,urban
1175,64.025,monitor,45.0,46.5,30.0,primary,urban
1176,92.025,aligned,55.0,46.0,50.0,primary,rural
1177,77.77777777777777,aligned,50.0,75.83333333333333,50.0,secondary,rural
1178,60.69166666666666,monitor,45.0,56.0,30.0,primary,urban
1179,90.625,aligned,55.0,46.0,50.0,secondary,rural
1180,81.06944444444444,aligned,55.0,69.33333333333333,50.0,secondary,rural
1181,78.95833333333333,aligned,55.0,72.5,50.0,secondary,rural
1182,92.025,aligned,55.0,47.5,50.0,primary,rural
1183,92.025,aligned,55.0,29.25,50.0,primary,rural
1184,73.95833333333333,monitor,55.0,80.0,50.0,secondary,rural
1185,90.625,aligned,55.0,51.5,50.0,secondary,rural
1186,76.29166666666666,aligned,55.0,79.5,50.0,arterial,rural
1187,89.85833333333333,aligned,55.0,58.25,50.0,primary,rural
1188,88.45833333333333,aligned,55.0,61.25,50.0,arterial,rural
1189,90.625,aligned,55.0,49.0,50.0,secondary,rural
1190,80.95833333333333,aligned,55.0,69.5,50.0,secondary,rural
1191,74.025,monitor,55.0,82.0,50.0,primary,rural
1192,92.025,aligned,55.0,44.5,50.0,primary,rural
1193,78.15833333333333,aligned,55.0,75.8,50.0,primary,rural
1194,96.4,aligned,45.0,43.0,50.0,primary,rural
1195,58.0,monitor,45.0,37.833333333333336,30.0,secondary,urban
1196,82.69166666666666,aligned,55.0,69.0,50.0,primary,rural
1197,49.25,review,55.0,50.0,30.0,secondary,urban
1198,90.625,aligned,55.0,51.5,50.0,secondary,rural
1199,90.625,aligned,55.0,37.4375,50.0,secondary,rural
1200,76.5297619047619,aligned,55.0,76.14285714285714,50.0,secondary,rural
1201,87.85833333333333,aligned,55.0,61.25,50.0,primary,rural
1202,90.625,aligned,55.0,43.0,50.0,secondary,rural
1203,49.25,review,55.0,53.0,30.0,secondary,urban
1204,58.0,monitor,45.0,33.625,30.0,secondary,urban
1206,95.0,aligned,45.0,35.0,50.0,secondary,rural
1207,59.16666666666667,monitor,55.0,60.0,30.0,arterial,urban
1208,83.29166666666666,aligned,55.0,66.0,50.0,secondary,rural
1209,90.625,aligned,55.0,40.0,50.0,secondary,rural
1210,96.4,aligned,45.0,29.5,50.0,primary,rural
1211,88.35833333333333,aligned,55.0,60.5,50.0,primary,rural
1213,89.95833333333333,aligned,55.0,56.0,50.0,secondary,rural
1214,90.625,aligned,55.0,42.0,50.0,secondary,rural
1215,58.0,monitor,45.0,34.625,30.0,secondary,urban
1216,75.025,aligned,55.0,80.5,50.0,primary,rural
1217,92.025,aligned,55.0,40.75,50.0,primary,rural
1218,87.025,aligned,55.0,62.5,50.0,primary,rural
1219,92.025,aligned,55.0,41.25,50.0,primary,rural
1220,86.81666666666666,aligned,55.0,62.8125,50.0,primary,rural
1221,92.025,aligned,55.0,50.35714285714285,50.0,primary,rural
1222,90.625,aligned,55.0,46.25,50.0,secondary,rural
1224,92.025,aligned,55.0,48.66666666666666,50.0,primary,rural
1225,90.625,aligned,55.0,52.0,50.0,secondary,rural
1226,81.45833333333333,aligned,55.0,68.75,50.0,secondary,rural
1227,92.025,aligned,55.0,37.0,50.0,primary,rural
1228,90.29166666666666,aligned,55.0,55.5,50.0,secondary,rural
1229,65.025,monitor,45.0,45.0,30.0,primary,urban
1230,70.95833333333333,monitor,55.0,84.5,50.0,secondary,rural
1231,89.33333333333334,aligned,30.0,41.5,50.0,arterial,rural
1232,92.025,aligned,55.0,36.5,50.0,primary,rural
1233,92.625,aligned,55.0,40.0,50.0,arterial,rural
1234,80.625,aligned,55.0,70.0,50.0,secondary,rural
1235,90.625,aligned,55.0,40.2,50.0,secondary,rural
1236,92.025,aligned,55.0,42.5,50.0,primary,rural
1237,88.51388888888889,aligned,55.0,58.16666666666666,50.0,secondary,rural
1238,90.625,aligned,55.0,53.0,50.0,secondary,rural
1239,86.625,aligned,55.0,61.0,50.0,secondary,rural
1240,70.15,monitor,80.0,57.5,50.0,primary,rural
1241,92.625,aligned,55.0,34.42307692307692,50.0,arterial,rural
1242,90.625,aligned,55.0,52.0,50.0,secondary,rural
1243,81.45833333333333,aligned,55.0,71.75,50.0,arterial,rural
1244,90.625,aligned,55.0,52.25,50.0,secondary,rural
1245,92.025,aligned,55.0,45.0,50.0,primary,rural
1246,86.625,aligned,55.0,61.0,50.0,secondary,rural
1247,90.625,aligned,55.0,51.0,50.0,secondary,rural
1248,81.66666666666666,aligned,40.0,63.0,50.0,arterial,rural
1249,90.625,aligned,55.0,47.5,50.0,secondary,rural
1250,89.025,aligned,55.0,59.5,50.0,primary,rural
1251,85.66666666666666,aligned,40.0,57.0,50.0,arterial,rural
1252,49.25,review,55.0,49.66666666666666,30.0,secondary,urban
1253,58.0,monitor,45.0,30.75,30.0,secondary,urban
1254,92.025,aligned,55.0,49.0,50.0,primary,rural
1255,92.025,aligned,55.0,38.875,50.0,primary,rural
1256,56.275,monitor,55.0,37.2962962962963,30.0,primary,urban
1257,81.13611111111112,aligned,55.0,71.33333333333333,50.0,primary,rural
1258,85.95833333333333,aligned,55.0,62.0,50.0,secondary,rural
1259,83.025,aligned,55.0,68.5,50.0,primary,rural
1260,90.625,aligned,55.0,44.0,50.0,secondary,rural
1261,56.275,monitor,55.0,30.5,30.0,primary,urban
1262,92.025,aligned,55.0,45.75,50.0,primary,rural
1263,56.275,monitor,55.0,32.916666666666664,30.0,primary,urban
1264,65.025,monitor,45.0,38.5,30.0,primary,urban
1265,84.29166666666666,aligned,55.0,64.5,50.0,secondary,rural
1266,92.025,aligned,55.0,53.75,50.0,primary,rural
1267,62.5,monitor,55.0,51.25,30.0,arterial,urban
1269,85.025,aligned,55.0,65.5,50.0,primary,rural
1270,72.625,monitor,55.0,92.0,50.0,arterial,rural
1271,92.025,aligned,55.0,40.0,50.0,primary,rural
1272,77.29166666666666,aligned,55.0,78.0,50.0,arterial,rural
1273,77.35833333333333,aligned,55.0,77.0,50.0,primary,rural
1274,88.79166666666666,aligned,55.0,57.75,50.0,secondary,rural
1275,58.0,monitor,45.0,36.5,30.0,secondary,urban
1276,81.45833333333333,aligned,55.0,68.75,50.0,secondary,rural
1277,65.025,monitor,45.0,38.5,30.0,primary,urban
1278,90.625,aligned,55.0,48.5,50.0,secondary,rural
1279,92.025,aligned,55.0,54.5,50.0,primary,rural
1280,92.025,aligned,55.0,47.0,50.0,primary,rural
1281,77.0,aligned,20.0,84.5,50.0,arterial,rural
1282,65.025,monitor,45.0,38.5,30.0,primary,urban
1283,70.625,monitor,55.0,99.0,50.0,secondary,rural
1284,58.15,monitor,20.0,65.75,30.0,primary,urban
1285,90.625,aligned,55.0,46.5,50.0,secondary,rural
1286,75.525,aligned,55.0,79.75,50.0,primary,rural
1287,56.275,monitor,55.0,28.5,30.0,primary,urban
1288,90.625,aligned,55.0,25.166666666666668,50.0,secondary,rural
1289,58.0,monitor,45.0,36.0,30.0,secondary,urban
1291,96.4,aligned,45.0,34.5,50.0,primary,rural
1292,79.95833333333333,aligned,55.0,71.0,50.0,secondary,rural
1293,90.625,aligned,55.0,52.5,50.0,secondary,rural
1294,82.79166666666666,aligned,55.0,66.75,50.0,secondary,rural
1295,86.29166666666666,aligned,55.0,61.5,50.0,secondary,rural
1296,90.625,aligned,55.0,49.0,50.0,secondary,rural
1297,52.0,review,45.0,54.0,30.0,secondary,urban
1298,90.625,aligned,55.0,49.0,50.0,secondary,rural
1299,90.625,aligned,55.0,42.5,50.0,secondary,rural
1300,70.15,monitor,80.0,73.64285714285714,50.0,primary,rural
1301,90.625,aligned,55.0,44.75,50.0,secondary,rural
1302,92.025,aligned,55.0,37.0,50.0,primary,rural
1303,75.625,aligned,40.0,31.5,30.0,arterial,urban
1304,58.0,monitor,45.0,40.75,30.0,secondary,urban
1305,92.025,aligned,55.0,53.5,50.0,primary,rural
1307,88.40277777777777,aligned,55.0,58.333333333333336,50.0,secondary,rural
1308,87.10833333333333,aligned,55.0,62.375,50.0,primary,rural
1309,92.025,aligned,55.0,39.0,50.0,primary,rural
1310,76.29166666666666,aligned,55.0,79.5,50.0,arterial,rural
1311,49.69166666666666,review,45.0,68.0,30.0,primary,urban
1312,95.0,aligned,45.0,29.4,50.0,secondary,rural
1313,90.625,aligned,55.0,44.25,50.0,secondary,rural
1314,90.625,aligned,55.0,45.0,50.0,secondary,rural
1315,92.625,aligned,55.0,47.0,50.0,arterial,rural
1316,88.95833333333333,aligned,55.0,57.5,50.0,secondary,rural
1317,75.40277777777777,aligned,55.0,77.83333333333333,50.0,secondary,rural
1318,87.625,aligned,55.0,59.5,50.0,secondary,rural
1319,65.025,monitor,45.0,34.0,30.0,primary,urban
1320,60.48333333333333,monitor,20.0,46.5,30.0,primary,urban
1321,87.69166666666666,aligned,55.0,61.5,50.0,primary,rural
1322,49.25,review,55.0,54.5,30.0,secondary,urban
1323,83.45833333333333,aligned,55.0,65.75,50.0,secondary,rural
1324,70.15,monitor,80.0,66.94444444444444,50.0,primary,rural
1325,85.29166666666666,aligned,55.0,63.0,50.0,secondary,rural
1326,80.29166666666666,aligned,55.0,70.5,50.0,secondary,rural
1327,90.625,aligned,55.0,33.0,50.0,secondary,rural
1328,56.275,monitor,55.0,49.66666666666666,30.0,primary,urban
1329,49.25,review,55.0,54.0,30.0,secondary,urban
1330,92.025,aligned,55.0,45.8125,50.0,primary,rural
1331,49.25,review,55.0,42.81818181818182,30.0,secondary,urban
1332,90.625,aligned,55.0,46.5,50.0,secondary,rural
1333,58.621212121212125,monitor,55.0,60.81818181818182,30.0,arterial,urban
1334,95.0,aligned,45.0,41.0,50.0,secondary,rural
1335,76.125,aligned,55.0,76.75,50.0,secondary,rural
1336,56.22222222222221,monitor,55.0,64.41666666666667,30.0,arterial,urban
1337,92.025,aligned,55.0,53.25,50.0,primary,rural
1338,86.95833333333333,aligned,55.0,60.5,50.0,secondary,rural
1339,92.025,aligned,55.0,45.0,50.0,primary,rural
1340,91.35833333333332,aligned,55.0,56.0,50.0,primary,rural
1341,90.625,aligned,55.0,47.5,50.0,secondary,rural
1342,56.275,monitor,55.0,39.0,30.0,primary,urban
1343,90.625,aligned,55.0,49.25,50.0,secondary,rural
1344,90.025,aligned,55.0,58.0,50.0,primary,rural
1345,56.275,monitor,55.0,47.0,30.0,primary,urban
1346,76.69166666666666,aligned,55.0,78.0,50.0,primary,rural
1347,88.94166666666666,aligned,55.0,59.625,50.0,primary,rural
1348,90.35833333333332,aligned,55.0,57.5,50.0,primary,rural
1349,56.275,monitor,55.0,49.0,30.0,primary,urban
1350,58.0,monitor,45.0,35.57142857142857,30.0,secondary,urban
1351,91.35833333333332,aligned,55.0,56.0,50.0,primary,rural
1352,90.625,aligned,55.0,32.5,50.0,secondary,rural
1353,75.29166666666666,aligned,55.0,81.0,50.0,arterial,rural
1354,88.625,aligned,55.0,58.0,50.0,secondary,rural
1355,81.95833333333333,aligned,55.0,68.0,50.0,secondary,rural
1356,56.275,monitor,55.0,38.0,30.0,primary,urban
1357,92.025,aligned,55.0,50.875,50.0,primary,rural
1358,58.0,monitor,45.0,37.75,30.0,secondary,urban
1359,91.35833333333332,aligned,55.0,56.0,50.0,primary,rural
1360,90.625,aligned,55.0,54.25,50.0,secondary,rural
1362,92.625,aligned,55.0,26.571428571428573,50.0,arterial,rural
1363,49.25,review,55.0,53.333333333333336,30.0,secondary,urban
1364,90.625,aligned,55.0,43.0,50.0,secondary,rural
1365,77.275,aligned,55.0,77.125,50.0,primary,rural
1366,79.49166666666667,aligned,55.0,73.8,50.0,primary,rural
1367,92.025,aligned,55.0,37.0,50.0,primary,rural
1368,91.85833333333332,aligned,55.0,55.25,50.0,primary,rural
1369,58.0,monitor,45.0,44.75,30.0,secondary,urban
1370,55.10833333333333,monitor,55.0,56.75,30.0,primary,urban
1372,90.625,aligned,55.0,39.875,50.0,secondary,rural
1373,49.25,review,55.0,54.25,30.0,secondary,urban
1374,65.025,monitor,45.0,36.5,30.0,primary,urban
1375,90.625,aligned,55.0,53.5,50.0,secondary,rural
1376,90.625,aligned,55.0,46.41666666666666,50.0,secondary,rural
1377,92.625,aligned,55.0,50.5,50.0,arterial,rural
1378,90.69166666666666,aligned,55.0,57.0,50.0,primary,rural
1379,58.0,monitor,45.0,37.5,30.0,secondary,urban
1380,81.35833333333333,aligned,55.0,71.0,50.0,primary,rural
1381,55.60833333333333,monitor,55.0,56.0,30.0,primary,urban
1382,83.025,aligned,55.0,68.5,50.0,primary,rural
1383,32.58333333333333,high_priority_review,55.0,80.0,30.0,secondary,urban
1384,71.25,monitor,45.0,28.0,30.0,arterial,urban
1385,89.69166666666666,aligned,55.0,58.5,50.0,primary,rural
1387,92.025,aligned,55.0,36.0,50.0,primary,rural
1388,83.69166666666666,aligned,55.0,67.5,50.0,primary,rural
1389,90.625,aligned,55.0,53.0,50.0,secondary,rural
1390,56.275,monitor,55.0,44.0,30.0,primary,urban
1391,72.625,monitor,55.0,82.0,50.0,secondary,rural
1393,78.29166666666666,aligned,55.0,73.5,50.0,secondary,rural
1394,68.25,monitor,60.0,92.2,50.0,arterial,rural
1395,82.95833333333333,aligned,55.0,66.5,50.0,secondary,rural
1396,62.5,monitor,55.0,37.5,30.0,arterial,urban
1398,59.94444444444444,monitor,55.0,58.833333333333336,30.0,arterial,urban
1399,84.95833333333333,aligned,55.0,63.5,50.0,secondary,rural
1400,92.025,aligned,55.0,54.5,50.0,primary,rural
1401,90.625,aligned,55.0,47.0,50.0,secondary,rural
1402,85.4,aligned,30.0,46.5,50.0,primary,rural
1403,89.625,aligned,55.0,56.5,50.0,secondary,rural
1404,77.73611111111111,aligned,55.0,74.33333333333333,50.0,secondary,rural
1405,72.025,monitor,55.0,85.0,50.0,primary,rural
1406,74.95833333333333,monitor,55.0,78.5,50.0,secondary,rural
1407,57.16666666666666,monitor,55.0,63.0,30.0,arterial,urban
1408,92.625,aligned,55.0,25.666666666666668,50.0,arterial,rural
1409,90.625,aligned,55.0,32.5,50.0,secondary,rural
1411,81.29166666666666,aligned,55.0,69.0,50.0,secondary,rural
1412,77.0,aligned,40.0,73.0,50.0,arterial,rural
1414,92.025,aligned,55.0,51.3,50.0,primary,rural
1415,92.025,aligned,55.0,35.0,50.0,primary,rural
1416,81.95833333333333,aligned,55.0,68.0,50.0,secondary,rural
1417,65.025,monitor,45.0,28.5,30.0,primary,urban
1419,90.625,aligned,55.0,35.75,50.0,secondary,rural
1420,90.625,aligned,55.0,54.0,50.0,secondary,rural
1421,97.0,aligned,40.0,32.8,50.0,arterial,rural
1422,65.025,monitor,45.0,31.25,30.0,primary,urban
1424,90.625,aligned,55.0,54.75,50.0,secondary,rural
1426,90.625,aligned,55.0,49.0,50.0,secondary,rural
1427,92.025,aligned,55.0,26.0,50.0,primary,rural
1428,56.275,monitor,55.0,29.5,30.0,primary,urban
1429,48.75,review,55.0,55.75,30.0,secondary,urban
1430,83.85833333333333,aligned,55.0,67.25,50.0,primary,rural
1431,92.025,aligned,55.0,54.5,50.0,primary,rural
1432,82.625,aligned,55.0,67.0,50.0,secondary,rural
1434,92.025,aligned,55.0,50.4,50.0,primary,rural
1435,90.625,aligned,55.0,46.5,50.0,secondary,rural
1436,73.58055555555555,monitor,55.0,82.66666666666667,50.0,primary,rural
1437,90.625,aligned,55.0,40.0,50.0,secondary,rural
1438,89.625,aligned,55.0,56.5,50.0,secondary,rural
1439,92.625,aligned,55.0,42.5,50.0,arterial,rural
1440,92.025,aligned,55.0,44.16666666666666,50.0,primary,rural
1441,90.625,aligned,55.0,48.0,50.0,secondary,rural
